game_pk,batter,ab,bb,hbp,single,double,triple,hr,sf
718767,680757,4,0,0,0,0,0,0,0
718767,642708,4,0,0,1,0,0,0,0
718767,608070,4,0,0,0,1,0,0,0
718767,605137,4,0,0,1,0,0,0,0
718767,647304,3,0,0,0,0,0,0,0
718767,665926,3,0,0,0,0,0,0,0
718767,686823,3,0,0,1,0,0,0,0
718767,572287,3,0,0,0,0,0,0,0
718767,664702,3,0,0,0,0,0,0,0
718768,641313,4,1,0,1,1,0,0,0
718768,673357,4,0,0,2,0,0,0,0
718768,683734,4,0,1,0,1,0,0,0
718768,650391,5,0,0,0,0,0,0,0
718768,660162,5,0,0,1,0,0,0,0
718768,643217,4,0,0,1,0,0,0,0
718768,518735,4,0,0,0,0,0,1,0
718768,462101,4,0,0,1,0,0,0,0
718768,663853,2,0,0,1,0,0,0,0
718769,621493,4,0,0,1,0,0,0,0
718769,545361,3,1,0,0,0,0,0,0
718769,660271,3,0,0,1,0,0,0,0
718769,543685,3,1,0,0,0,0,0,0
718769,592669,4,0,0,0,0,0,0,0
718769,650859,3,1,0,0,0,0,0,0
718769,592273,4,0,0,0,0,0,0,0
718769,570482,4,0,0,2,0,0,0,0
718769,681351,3,0,0,1,0,0,0,0
718770,641786,4,0,0,0,0,0,0,0
718770,606466,3,0,1,1,0,0,0,0
718770,666971,4,0,0,1,0,0,0,0
718770,572233,3,0,0,1,0,0,0,0
718770,446334,3,0,0,0,0,0,0,0
718770,605113,3,0,0,0,1,0,0,0
718770,682998,3,0,0,0,0,0,0,0
718770,672515,2,0,0,0,0,0,0,1
718770,664983,3,0,0,0,0,0,0,0
718772,543807,6,0,0,5,0,0,0,0
718772,666182,6,0,0,3,1,0,0,0
718772,665489,4,0,1,2,0,0,0,1
718772,662139,5,0,0,0,1,0,0,1
718772,672386,5,0,0,1,0,0,0,0
718772,474832,4,0,0,0,1,0,0,0
718772,656305,5,0,0,3,0,0,0,0
718772,593160,3,2,0,0,0,0,0,0
718772,595281,5,0,0,2,0,0,0,0
718773,665833,2,2,0,0,0,0,1,1
718773,668804,4,1,0,1,0,0,0,0
718773,457705,2,3,0,1,0,0,0,0
718773,467793,4,1,0,0,0,0,0,0
718773,675986,5,0,0,1,0,0,0,0
718773,663647,4,0,0,0,0,0,0,0
718773,669261,4,0,0,0,0,0,0,0
718773,678225,3,1,0,1,1,0,0,0
718773,595978,2,1,0,0,0,0,0,0
718774,607043,3,1,0,0,1,0,0,1
718774,516782,4,1,0,2,0,0,0,0
718774,596019,4,0,0,1,0,0,0,1
718774,624413,4,1,0,0,0,0,0,0
718774,643446,4,0,0,2,0,0,0,0
718774,592192,3,0,1,0,0,0,0,0
718774,596129,1,1,0,0,0,0,0,0
718774,500871,4,0,0,1,0,0,0,0
718774,553882,3,1,0,1,0,0,0,0
718775,596146,5,0,0,0,0,0,0,0
718775,621043,5,0,0,1,0,0,0,0
718775,621439,5,0,0,1,0,1,0,0
718775,663616,4,1,0,2,0,0,0,0
718775,669304,3,2,0,0,0,0,0,0
718775,624503,2,0,0,0,0,0,0,0
718775,608336,2,0,0,1,0,0,0,0
718775,543877,4,0,0,2,0,0,0,0
718775,572191,4,0,0,1,0,0,0,0
718776,663837,3,0,0,0,0,0,0,0
718776,595879,3,1,0,1,0,0,0,0
718776,682985,3,1,0,1,0,0,0,0
718776,606992,4,0,0,0,0,0,0,0
718776,679529,4,0,0,0,0,0,0,0
718776,640457,4,0,0,2,1,0,0,0
718776,408234,4,0,0,0,1,0,0,0
718776,570731,2,1,0,0,0,0,0,0
718776,668952,3,0,0,0,0,0,0,0
718777,592885,2,2,0,0,0,0,0,0
718777,608385,4,0,0,0,0,0,0,0
718777,642715,3,1,0,1,0,0,0,0
718777,642133,3,1,0,0,0,0,0,0
718777,661388,4,0,0,1,0,0,0,0
718777,649966,4,0,0,0,0,0,0,0
718777,669003,4,0,0,0,0,0,0,0
718777,605119,2,1,0,1,0,0,0,0
718777,668930,3,0,0,1,0,0,0,0
718778,602074,5,0,0,1,0,0,0,0
718778,592178,5,0,0,2,1,0,0,0
718778,453568,5,0,0,2,1,0,0,0
718778,543068,5,0,0,1,1,0,2,0
718778,660707,5,0,0,1,0,0,1,0
718778,641857,5,0,0,0,1,0,0,0
718778,553869,4,1,0,1,0,0,0,0
718778,605612,5,0,0,1,0,0,0,0
718778,678662,5,0,0,1,0,0,0,0
718779,607208,4,0,0,0,0,1,0,0
718779,656941,5,0,0,0,0,0,0,0
718779,592663,5,0,0,1,1,1,0,0
718779,669742,4,1,0,0,0,0,0,0
718779,592206,5,0,0,1,1,0,0,0
718779,681082,4,0,0,1,0,0,0,0
718779,664761,4,0,0,1,1,0,1,0
718779,595909,4,0,0,0,0,0,0,0
718779,669016,4,0,0,0,1,1,0,0
718780,660670,6,0,0,2,0,0,0,0
718780,621566,5,0,0,1,1,0,0,0
718780,663586,2,3,0,0,0,0,0,0
718780,645277,5,0,0,2,0,0,0,0
718780,669221,5,0,0,0,0,0,0,0
718780,542303,4,0,0,0,0,0,0,0
718780,671739,4,1,0,1,0,0,0,0
718780,518595,5,0,0,3,1,0,0,0
718780,606115,4,1,0,1,0,0,0,0
718781,664774,3,1,0,0,0,0,0,0
718781,624424,4,0,0,1,0,0,0,0
718781,527038,3,1,0,0,0,0,0,0
718781,592626,3,1,0,0,0,0,0,0
718781,573262,2,0,0,0,0,0,0,0
718781,642731,4,0,0,2,0,0,0,0
718781,543063,3,0,0,0,0,0,0,0
718781,666165,2,0,0,0,0,0,0,0
718781,547379,2,0,0,1,0,0,0,0
718782,656775,4,2,0,1,0,0,0,0
718782,668939,5,1,0,4,0,0,1,0
718782,623993,6,0,0,1,1,0,0,0
718782,663624,4,2,0,0,1,0,0,0
718782,683002,3,2,0,0,0,0,0,0
718782,602104,4,0,1,1,0,0,1,0
718782,669720,5,0,0,0,0,0,0,0
718782,624428,4,1,0,0,2,0,0,0
718782,622761,3,1,0,2,0,0,0,0
718763,680757,4,1,0,1,1,0,0,1
718763,642708,6,0,0,2,0,0,0,0
718763,608070,5,1,0,0,1,0,0,0
718763,605137,3,2,0,0,0,0,0,0
718763,647304,5,0,0,2,0,0,0,0
718763,660757,5,0,0,2,0,0,0,0
718763,665926,4,1,0,2,0,0,0,0
718763,572287,3,2,0,1,0,0,0,0
718763,664702,4,1,0,1,0,0,0,0
718764,641313,4,1,0,2,0,0,0,0
718764,673357,5,0,0,1,0,0,0,0
718764,643217,5,0,0,0,1,0,0,0
718764,650391,4,0,0,0,2,0,0,0
718764,660162,4,0,0,2,1,0,0,0
718764,657757,4,0,0,0,0,0,0,0
718764,518735,4,0,0,1,0,0,0,0
718764,693049,3,0,1,0,0,0,0,0
718764,462101,4,0,0,1,0,0,0,0
718765,668942,3,0,0,0,0,0,0,0
718765,606466,4,0,0,0,0,0,0,0
718765,666971,4,0,0,1,0,0,0,0
718765,572233,4,0,0,1,0,0,0,0
718765,682998,4,0,0,1,1,0,0,0
718765,672515,4,0,0,1,0,0,0,0
718765,664983,4,0,0,0,0,0,0,0
718765,677950,2,0,0,0,0,0,0,0
718765,672695,1,1,0,0,0,0,0,0
718766,602074,5,0,0,2,0,0,0,0
718766,592178,4,1,0,1,0,0,0,0
718766,453568,4,0,1,1,0,0,1,0
718766,543068,2,2,0,1,0,0,0,0
718766,641857,4,0,0,0,0,0,0,0
718766,660707,4,0,0,2,0,0,0,0
718766,553869,4,0,0,0,0,0,0,0
718766,605612,4,0,0,0,0,0,0,0
718766,678662,4,0,0,1,0,0,0,0
718771,607043,3,1,0,0,0,0,0,0
718771,516782,4,0,0,2,0,0,0,0
718771,596019,2,2,0,0,0,0,0,0
718771,624413,4,0,0,0,0,0,1,0
718771,592192,3,1,0,0,0,0,0,0
718771,643446,4,0,0,0,0,0,0,0
718771,500871,3,0,0,0,0,0,0,0
718771,502054,2,0,0,0,0,0,0,0
718771,621512,2,0,0,0,0,0,0,0
718746,680757,4,0,0,1,0,0,0,0
718746,642708,4,0,0,0,0,0,0,0
718746,608070,4,0,0,1,0,0,0,0
718746,605137,2,2,0,0,0,0,0,0
718746,647304,4,0,0,0,0,0,1,0
718746,660757,4,0,0,0,0,0,0,0
718746,665926,3,1,0,0,0,0,1,0
718746,664702,4,0,0,1,0,0,0,0
718746,595956,3,0,0,0,0,0,0,0
718749,641786,4,0,0,0,1,0,0,0
718749,606466,4,0,0,0,0,0,0,0
718749,666971,4,0,0,0,0,0,0,0
718749,572233,3,0,0,1,0,0,1,0
718749,446334,3,0,0,0,0,0,0,0
718749,682998,3,0,0,0,0,0,0,0
718749,605113,3,0,0,1,0,0,0,0
718749,672515,3,0,0,0,1,0,0,0
718749,677950,3,0,0,0,0,0,0,0
718750,602074,4,0,0,0,0,0,0,0
718750,592178,3,1,0,1,0,0,0,0
718750,453568,3,0,1,0,1,0,0,0
718750,543068,4,0,0,0,1,0,1,0
718750,641857,4,0,0,0,1,0,0,0
718750,660707,4,0,0,0,0,0,0,0
718750,519058,2,2,0,0,0,0,0,0
718750,553869,4,0,0,0,1,0,0,0
718750,678662,3,0,0,0,0,0,0,0
718751,596146,4,0,0,0,0,0,0,0
718751,621043,3,1,0,0,0,0,0,0
718751,621439,4,0,0,1,1,0,0,0
718751,663616,3,1,0,0,0,0,0,0
718751,669304,4,0,0,1,0,0,0,0
718751,624503,2,0,0,0,0,0,0,0
718751,608336,4,0,0,0,0,0,0,0
718751,543877,3,0,0,2,0,0,0,0
718751,572191,3,0,0,0,0,0,0,0
718752,607208,5,0,0,1,0,1,0,0
718752,656941,4,0,0,0,0,0,0,0
718752,592663,2,1,0,1,0,0,0,0
718752,669742,3,0,0,1,1,0,0,0
718752,592206,4,0,0,0,2,0,0,0
718752,681082,4,0,0,1,1,0,0,0
718752,664761,3,1,0,0,0,0,0,0
718752,595909,3,1,0,0,0,0,0,0
718752,669016,3,0,0,0,0,0,0,0
718753,660670,5,0,0,0,0,0,1,0
718753,621566,3,1,0,0,0,0,2,0
718753,663586,4,0,0,1,0,0,0,0
718753,645277,3,1,0,1,0,0,0,0
718753,671739,4,0,0,1,0,0,0,0
718753,518595,4,0,0,1,0,0,0,0
718753,592696,4,0,0,0,0,0,0,0
718753,542303,4,0,0,0,0,0,1,0
718753,606115,4,0,0,3,0,0,0,0
718754,665155,3,1,0,0,0,0,0,0
718754,682985,4,0,0,0,0,0,0,0
718754,595879,3,0,0,0,0,0,0,0
718754,681481,4,0,0,0,2,0,0,0
718754,640457,3,0,0,1,0,0,0,0
718754,679529,4,0,0,1,0,0,0,0
718754,408234,3,1,0,1,0,0,0,0
718754,656716,4,0,0,1,0,0,0,0
718754,606992,4,0,0,0,0,0,0,0
718755,607043,3,2,0,1,0,0,0,0
718755,596019,5,0,0,0,1,0,0,0
718755,643446,5,0,0,0,1,0,0,0
718755,624413,3,2,0,1,1,0,0,0
718755,596129,4,0,0,0,0,0,0,0
718755,592192,4,1,0,1,1,0,1,0
718755,641645,3,1,0,0,0,0,0,0
718755,500871,5,0,0,0,0,0,0,0
718755,553882,4,0,0,2,0,0,0,1
718756,663647,4,0,0,0,1,0,0,0
718756,668804,4,0,0,1,0,0,0,0
718756,457705,3,1,0,0,0,0,0,0
718756,467793,4,0,0,2,0,0,0,0
718756,656582,3,1,0,1,0,0,0,0
718756,665833,4,0,0,2,0,0,0,0
718756,666801,3,0,0,0,0,0,0,0
718756,678225,4,0,0,0,0,0,0,0
718756,595978,3,0,0,0,0,0,0,0
718757,621493,5,0,0,2,0,0,1,0
718757,545361,4,1,0,0,1,0,0,0
718757,660271,5,0,0,2,0,0,0,0
718757,543685,3,0,0,0,0,0,0,1
718757,592669,4,1,0,0,0,0,0,0
718757,571875,4,1,0,1,0,0,0,0
718757,650859,3,2,0,0,0,0,0,0
718757,570482,4,1,0,3,0,0,0,0
718757,681351,3,0,0,0,1,0,0,1
718758,670712,3,1,0,0,0,0,0,0
718758,642715,3,1,0,0,0,0,0,0
718758,592885,4,0,0,1,0,0,0,0
718758,661388,4,0,0,1,0,0,0,0
718758,572228,4,0,0,0,0,0,0,0
718758,642133,4,0,0,0,0,0,0,0
718758,605119,3,1,0,1,0,0,0,0
718758,680911,2,0,0,1,0,0,0,0
718758,686894,2,0,0,0,1,0,0,0
718759,543807,5,0,0,0,0,0,0,0
718759,666182,4,1,0,1,0,0,0,0
718759,665489,2,3,0,0,0,0,0,0
718759,662139,3,2,0,0,0,0,0,0
718759,656305,3,1,0,0,0,0,0,0
718759,474832,3,1,0,0,0,0,0,0
718759,643376,3,1,0,0,0,0,0,0
718759,624415,2,1,1,0,0,0,0,0
718759,595281,4,0,0,2,0,0,0,0
718760,641313,5,0,0,2,0,0,0,0
718760,673357,5,0,0,0,0,0,0,0
718760,643217,5,0,0,2,0,0,0,0
718760,650391,3,2,0,1,0,0,0,0
718760,660162,5,0,0,0,0,0,1,0
718760,683734,3,1,0,0,0,0,0,0
718760,693049,4,0,0,2,0,0,0,0
718760,462101,4,0,0,0,0,0,0,0
718760,664874,3,0,0,1,0,0,1,0
718761,602104,5,0,0,0,0,0,0,0
718761,668939,5,0,0,1,0,0,0,0
718761,663624,5,0,0,1,0,0,1,0
718761,623993,5,0,0,1,1,0,0,0
718761,669720,5,0,0,2,2,0,1,0
718761,683002,2,3,0,0,0,0,0,0
718761,622761,4,1,0,0,0,0,0,0
718761,656775,4,0,0,1,0,0,1,0
718761,663630,3,0,1,1,0,0,0,0
718762,664774,3,2,0,1,0,0,0,0
718762,624424,5,0,0,0,0,0,0,0
718762,642731,5,0,0,1,0,0,0,0
718762,592626,4,1,0,1,0,0,1,0
718762,573262,5,0,0,0,2,0,0,0
718762,681584,5,0,0,2,0,0,0,0
718762,543063,5,0,0,1,1,0,1,0
718762,666165,2,0,2,1,0,0,0,0
718762,547379,4,0,0,0,0,0,0,0
718733,595777,3,1,0,0,0,0,0,0
718733,592178,4,0,0,1,0,0,0,0
718733,453568,4,0,0,1,0,0,0,0
718733,543068,4,0,0,0,0,0,0,0
718733,641857,4,0,0,0,0,0,1,0
718733,660707,3,0,0,0,0,0,0,0
718733,602074,3,0,0,0,0,0,0,0
718733,678662,3,0,0,0,0,0,0,0
718733,661531,2,0,0,1,0,0,0,0
718734,621493,5,0,0,3,0,0,0,0
718734,545361,4,1,0,1,1,0,1,0
718734,660271,4,0,0,0,0,0,1,0
718734,592669,5,0,0,1,0,0,0,0
718734,592273,4,0,0,0,0,0,0,0
718734,650859,2,1,1,0,0,0,0,0
718734,570482,4,0,0,0,0,0,0,0
718734,681351,4,0,0,1,0,0,1,0
718734,664058,4,0,0,1,0,0,0,0
718735,680757,5,0,0,1,0,0,0,0
718735,642708,5,0,0,1,0,0,0,0
718735,608070,4,0,0,1,0,0,0,0
718735,605137,3,2,0,0,0,0,0,0
718735,660757,4,0,0,0,0,0,0,0
718735,672356,5,0,0,0,1,0,0,0
718735,665926,4,0,0,1,0,0,0,0
718735,572287,3,0,0,0,2,0,1,0
718735,664702,2,2,0,1,0,0,0,0
718736,668942,4,0,0,0,0,0,0,0
718736,606466,4,0,0,0,1,0,0,0
718736,666971,4,0,0,2,0,0,0,0
718736,572233,4,0,0,2,0,0,0,0
718736,682998,4,0,0,1,0,0,0,0
718736,664983,3,0,1,1,0,0,0,0
718736,677950,4,0,0,0,0,0,0,0
718736,672695,3,0,0,1,1,0,0,0
718736,645444,3,0,0,0,0,0,0,0
718737,543807,5,0,0,0,0,0,0,0
718737,666182,4,0,0,1,0,0,0,0
718737,665489,4,0,0,0,1,0,0,0
718737,662139,4,0,0,2,0,0,0,0
718737,672386,3,1,0,1,0,0,0,0
718737,656305,4,0,0,1,2,0,0,0
718737,593160,3,0,0,1,0,0,0,1
718737,643376,4,0,0,1,0,0,0,0
718737,669289,4,0,0,0,0,0,0,0
718738,592885,5,1,0,1,1,0,0,0
718738,608385,3,1,0,2,0,0,0,1
718738,642715,4,0,0,1,0,0,0,1
718738,642133,4,1,0,1,0,0,0,0
718738,605119,3,1,0,1,0,0,0,1
718738,669003,5,0,0,1,0,1,0,0
718738,605170,5,0,0,1,0,0,0,0
718738,668930,3,2,0,1,1,0,0,0
718738,686894,5,0,0,1,0,0,0,0
718739,607208,4,0,0,1,1,0,0,0
718739,656941,4,0,0,1,0,0,0,0
718739,592663,4,0,0,0,0,0,0,0
718739,592206,2,2,0,0,0,0,0,0
718739,664761,4,0,0,1,0,0,0,0
718739,543281,4,0,0,1,0,0,0,0
718739,624641,4,0,0,1,1,0,0,0
718739,681082,3,1,0,2,0,0,0,0
718739,665506,3,0,0,0,0,0,0,0
718740,641313,5,0,0,0,1,0,0,0
718740,673357,5,0,0,0,1,0,1,0
718740,643217,4,1,0,0,0,0,0,0
718740,650391,5,0,0,0,0,0,0,0
718740,660162,4,1,0,0,2,0,1,0
718740,683734,4,0,1,1,1,0,0,0
718740,518735,4,1,0,2,1,0,0,0
718740,693049,5,0,0,1,1,0,0,0
718740,462101,4,0,1,0,0,0,0,0
718741,502054,4,1,0,1,1,0,1,0
718741,516782,5,0,0,0,0,0,0,0
718741,596019,2,1,1,0,0,0,0,0
718741,624413,3,1,0,0,0,0,0,0
718741,592192,3,1,0,1,0,0,0,0
718741,643446,4,0,0,1,0,0,0,0
718741,500871,4,0,0,0,0,0,0,0
718741,621512,4,0,0,0,0,0,0,0
718741,641796,1,0,2,0,0,0,0,0
718742,663837,4,0,0,0,0,0,0,0
718742,682985,4,0,0,1,0,0,0,0
718742,595879,4,0,0,0,0,0,0,0
718742,640457,3,0,0,0,0,0,0,0
718742,679529,3,0,0,0,0,0,0,0
718742,665155,2,1,0,0,0,0,0,0
718742,408234,3,0,0,0,0,0,0,0
718742,570731,2,0,0,0,0,0,0,0
718742,668670,3,0,0,0,0,0,1,0
718743,660670,2,2,0,0,0,0,0,0
718743,621566,3,1,0,0,0,0,0,0
718743,663586,4,0,0,1,0,0,0,0
718743,645277,4,0,0,1,0,0,0,0
718743,518595,4,0,0,1,0,0,0,0
718743,542303,4,0,0,0,0,0,0,0
718743,671739,2,1,0,0,1,0,0,0
718743,669221,2,1,0,0,0,0,0,0
718743,606115,3,0,0,0,0,0,0,0
718744,665833,4,0,0,1,0,0,0,0
718744,668804,4,0,0,0,0,0,1,0
718744,457705,3,1,0,0,1,0,0,0
718744,467793,4,0,0,0,0,0,0,0
718744,596847,4,0,0,0,0,0,0,0
718744,663647,4,0,0,0,0,0,0,0
718744,656582,4,0,0,2,0,0,0,0
718744,678225,3,0,0,0,0,0,0,0
718744,595978,2,0,0,0,0,0,0,0
718745,596146,4,1,0,0,0,0,0,0
718745,621043,5,0,0,1,0,0,0,0
718745,621439,4,1,0,2,0,0,0,0
718745,663616,4,1,0,3,0,0,0,0
718745,669304,4,1,0,1,0,0,0,0
718745,624503,2,0,0,0,0,0,0,0
718745,608336,4,1,0,0,1,0,2,0
718745,680777,5,0,0,2,0,0,0,0
718745,572191,3,0,1,0,1,0,0,0
718747,664774,2,0,2,0,0,0,0,0
718747,624424,3,1,0,0,0,0,0,0
718747,605204,3,1,0,1,0,0,0,0
718747,592626,4,0,0,0,0,0,0,0
718747,573262,4,0,0,1,0,0,0,0
718747,681584,4,0,0,0,0,0,0,0
718747,543063,3,0,0,0,0,0,0,0
718747,666165,3,0,0,0,0,0,0,0
718747,642731,3,0,0,1,0,0,0,0
718748,656775,5,0,0,1,0,0,1,0
718748,668939,5,0,0,0,0,0,0,0
718748,623993,4,0,0,1,0,0,0,0
718748,663624,4,0,0,1,0,0,0,0
718748,683002,3,1,0,0,0,0,0,0
718748,679631,4,0,0,1,0,0,0,0
718748,669720,3,1,0,1,0,0,0,0
718748,624428,4,0,0,1,1,0,1,0
718748,602104,3,0,0,0,1,0,0,0
718718,595777,4,0,0,0,0,0,0,0
718718,592178,4,0,0,1,0,0,0,0
718718,453568,4,0,0,0,0,0,0,0
718718,543068,4,0,0,0,0,0,0,0
718718,641857,2,2,0,0,0,0,0,0
718718,519058,3,1,0,1,0,0,0,0
718718,553869,4,0,0,0,1,0,0,0
718718,605612,4,0,0,1,0,0,0,0
718718,676701,3,0,0,1,1,0,0,0
718719,543807,5,0,0,1,0,0,0,0
718719,666182,5,0,0,1,0,0,1,0
718719,665489,4,1,0,1,0,0,0,0
718719,662139,4,1,0,0,0,0,0,0
718719,672386,4,1,0,1,0,0,0,0
718719,474832,4,1,0,0,0,0,0,0
718719,656305,3,1,0,0,2,0,0,0
718719,624415,3,1,0,2,0,0,0,0
718719,595281,4,0,0,1,0,0,0,0
718720,621493,5,0,0,0,0,0,1,0
718720,545361,1,3,1,1,0,0,0,0
718720,660271,5,0,0,0,0,0,1,0
718720,592669,4,1,0,1,0,0,0,0
718720,571875,3,1,0,1,1,0,0,0
718720,592273,5,0,0,2,1,0,0,0
718720,570482,5,0,0,0,0,0,0,0
718720,650859,4,1,0,2,0,0,0,0
718720,681351,4,0,0,0,0,0,0,0
718721,680757,5,0,0,1,1,0,0,1
718721,642708,5,0,0,2,0,0,0,1
718721,608070,5,1,0,2,0,1,0,0
718721,605137,5,0,0,0,0,0,0,1
718721,647304,4,1,0,2,0,0,1,0
718721,665926,6,0,0,1,1,0,0,0
718721,572287,5,1,0,1,0,0,0,0
718721,686823,5,0,0,1,0,0,0,0
718721,664702,3,0,1,1,1,0,0,0
718722,606466,4,0,0,0,1,0,0,0
718722,641786,4,0,0,0,0,0,0,0
718722,666971,4,0,0,1,0,0,0,0
718722,572233,3,1,0,0,0,0,0,0
718722,446334,4,0,0,1,0,0,1,0
718722,682998,4,0,0,2,0,0,1,0
718722,605113,4,0,0,2,0,0,0,0
718722,672515,4,0,0,0,0,0,0,0
718722,664983,3,0,0,0,0,0,0,0
718723,665155,4,1,0,0,0,0,0,0
718723,682985,4,1,0,0,0,0,1,0
718723,595879,5,0,0,1,0,0,0,0
718723,681481,4,1,0,0,0,0,0,0
718723,679529,4,1,0,1,0,0,0,0
718723,640457,5,0,0,0,0,0,0,0
718723,663837,5,0,0,3,0,0,1,0
718723,656716,4,0,0,1,0,0,0,0
718723,606992,5,0,0,1,0,0,0,0
718724,665833,5,0,0,0,1,0,0,0
718724,668804,5,0,0,1,0,0,2,0
718724,596847,3,0,0,1,0,0,0,0
718724,467793,3,1,0,0,0,0,0,0
718724,663647,4,0,0,1,0,0,0,0
718724,675986,2,1,0,0,1,0,0,0
718724,669261,3,1,0,1,0,0,0,0
718724,666801,4,0,0,0,0,0,0,0
718724,641511,4,0,0,0,0,0,1,0
718725,607208,5,0,0,2,0,0,0,0
718725,656941,4,0,0,0,0,0,0,0
718725,592663,4,0,0,1,0,0,0,0
718725,592206,4,0,0,0,0,0,0,0
718725,664761,4,0,0,2,1,0,0,0
718725,669742,4,0,0,1,0,0,0,0
718725,624641,4,0,0,1,0,0,0,0
718725,681082,4,0,0,1,0,0,0,0
718725,669016,4,0,0,1,1,0,0,0
718726,656775,2,2,0,0,0,0,0,0
718726,668939,4,0,0,1,0,0,0,0
718726,623993,4,0,0,0,0,0,0,0
718726,663624,4,0,0,0,0,0,0,0
718726,683002,4,0,0,1,0,0,1,0
718726,669065,3,1,0,0,0,0,0,0
718726,624428,3,0,0,0,0,0,0,0
718726,622761,3,0,0,0,0,0,1,0
718726,621532,2,1,0,0,0,0,0,0
718727,660670,4,1,0,1,1,0,1,0
718727,621566,5,0,0,1,0,0,0,0
718727,663586,4,1,0,0,0,0,1,0
718727,518595,5,0,0,0,1,0,0,0
718727,671739,4,0,0,1,0,0,0,0
718727,645277,4,0,0,0,0,0,1,0
718727,542303,2,2,0,0,0,0,0,0
718727,592696,3,1,0,1,0,0,0,0
718727,606115,4,0,0,0,1,0,0,0
718728,663538,5,0,0,1,0,0,0,0
718728,621020,5,0,0,2,1,0,0,0
718728,664023,4,1,0,0,1,0,0,0
718728,641355,4,1,0,0,0,0,1,0
718728,641820,4,0,0,1,0,0,0,0
718728,621550,4,0,1,1,0,0,0,0
718728,543333,5,0,0,2,1,0,0,0
718728,621458,3,0,0,0,0,0,0,0
718728,571466,3,0,0,1,0,0,0,0
718729,596146,3,0,0,1,0,0,1,0
718729,621043,4,0,0,1,1,0,0,0
718729,621439,3,1,0,0,0,0,0,0
718729,663616,5,0,0,0,0,1,1,0
718729,669304,3,1,0,1,0,0,0,0
718729,624503,4,0,0,1,0,0,0,0
718729,608336,3,0,0,0,0,0,1,0
718729,543877,2,2,0,0,0,0,0,0
718729,572191,4,0,0,0,0,0,0,0
718730,664774,6,0,0,2,0,0,0,0
718730,624424,6,0,0,1,0,0,1,0
718730,642731,4,1,0,1,0,0,1,0
718730,592626,3,0,0,0,0,0,1,0
718730,573262,3,2,0,0,1,0,1,0
718730,681584,4,1,0,0,0,0,2,0
718730,543063,4,1,0,0,0,0,0,0
718730,666165,3,1,0,0,0,0,0,0
718730,547379,4,1,0,1,0,0,0,0
718731,607043,2,2,0,0,0,0,0,0
718731,516782,4,0,0,0,0,0,0,0
718731,596019,1,2,0,0,0,0,0,0
718731,624413,4,0,0,0,0,0,0,0
718731,643446,4,0,0,0,0,0,0,0
718731,592192,3,0,0,0,0,0,0,0
718731,596129,3,0,0,1,0,0,0,0
718731,553882,3,1,0,0,0,0,0,0
718731,641645,4,0,0,2,0,0,0,0
718732,664040,5,0,0,0,0,0,0,0
718732,677551,4,0,0,1,0,0,0,0
718732,668227,4,0,0,1,0,0,0,0
718732,670042,3,1,0,0,0,0,2,0
718732,623912,4,0,0,0,0,0,0,0
718732,670623,4,0,0,1,0,0,1,0
718732,666139,4,0,0,2,0,0,0,0
718732,622534,3,0,0,1,0,0,0,1
718732,642336,3,0,0,0,0,0,0,1
718703,595777,4,0,0,1,0,0,0,0
718703,602074,4,0,0,1,1,0,0,0
718703,592178,4,0,0,0,1,0,0,0
718703,543068,4,0,0,0,0,0,0,0
718703,660707,3,0,0,0,1,0,0,0
718703,641857,3,1,0,0,1,0,0,0
718703,553869,2,1,1,0,0,0,0,0
718703,676701,3,0,0,0,0,0,0,0
718703,678662,3,0,0,1,0,0,0,0
718705,663837,4,1,0,1,1,0,0,0
718705,595879,5,0,0,0,0,0,0,0
718705,682985,4,0,0,3,0,0,0,0
718705,679529,4,0,0,1,1,0,1,0
718705,606992,4,0,0,0,0,0,0,0
718705,408234,4,0,0,0,0,0,0,0
718705,570731,4,0,0,1,0,0,0,0
718705,668670,4,0,0,1,0,0,0,0
718705,668952,4,0,0,2,0,0,0,0
718706,621493,4,1,0,1,1,0,0,0
718706,545361,4,0,0,1,0,0,0,0
718706,660271,2,1,0,0,0,0,0,0
718706,592669,4,0,0,2,0,0,0,0
718706,571875,4,0,0,0,0,0,0,0
718706,592273,3,0,0,0,1,0,0,1
718706,650859,4,0,0,1,0,0,0,0
718706,642136,4,0,0,0,0,0,0,0
718706,664058,4,0,0,0,0,0,0,0
718707,680757,4,0,0,2,0,0,0,0
718707,642708,4,0,0,0,0,0,0,0
718707,608070,4,0,0,0,1,0,0,0
718707,660757,4,0,0,0,0,1,0,0
718707,647304,4,0,0,0,0,0,0,0
718707,672356,4,0,0,0,0,0,1,0
718707,665926,4,0,0,2,0,0,0,0
718707,572287,3,1,0,0,0,0,0,0
718707,664702,2,2,0,1,0,0,0,0
718708,543807,4,1,0,0,0,0,0,0
718708,666182,5,0,0,1,0,0,0,0
718708,665489,4,1,0,1,0,0,0,0
718708,656305,4,0,0,2,1,0,0,0
718708,662139,4,0,0,1,0,0,1,0
718708,593160,4,0,0,0,1,0,0,0
718708,643376,4,0,0,0,0,0,0,0
718708,669289,4,0,0,1,0,0,0,0
718708,595281,4,0,0,2,0,0,0,0
718709,656775,5,0,0,0,1,0,0,0
718709,668939,5,0,0,1,0,0,0,0
718709,663624,5,0,0,0,1,0,1,0
718709,623993,2,2,0,0,0,0,0,0
